"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000074768",17.9039800718087,-0.899932416718521,0.612083138738641,-1.47027807133042,0.141486457613554,0.261492498694761
"ENSMUSG00000050244",1255.81843707342,0.91488998098555,0.113906077116163,8.03196812802653,9.59212926763969e-16,2.39682696378506e-14
"ENSMUSG00000042118",2.05665532930723,-2.82465167458441,2.61009322985684,-1.08220336433704,0.279162173903958,0.433657838324487
"ENSMUSG00000042102",3.86261481398588,-1.27738529609854,1.72766360946459,-0.739371535697516,0.459681421660776,0.617048502226665
"ENSMUSG00000113647",3.14076104685013,-1.29910257505061,2.01411694637365,-0.644998582326414,0.518928104418254,0.669684831129151
"ENSMUSG00000042082",2125.64513552651,1.22110508809607,0.139008422023594,8.78439644389901,1.57206329756419e-18,5.01797717339077e-17
"ENSMUSG00000089486",1.54264329767953,-2.07921176977704,2.45099161438357,-0.848314517918075,0.396262834467464,NA
"ENSMUSG00000045312",38.446663836465,-0.552889045177783,0.795002192568036,-0.69545600043168,0.486769576101626,0.641215936325499
"ENSMUSG00000057554",2098.42782287523,1.05981871087077,0.116087246738837,9.12950165193475,6.88153335094957e-20,2.42943760507306e-18
"ENSMUSG00000021687",1537.44466536483,-0.881378373874959,0.147448570401052,-5.97753081957768,2.26545078383147e-09,2.74730503027437e-08
"ENSMUSG00000095105",176.050235958904,-0.525586925317407,0.324000480868184,-1.62217946068801,0.104764928167839,0.208063380401357
"ENSMUSG00000021686",2903.21208214637,0.204899053786511,0.113862302927642,1.79953372203197,0.0719342945675326,0.154072567295362
"ENSMUSG00000057069",1598.20343136942,-0.0146583415749776,0.16390097585152,-0.0894341324011199,0.92873689841184,0.971320183930599
"ENSMUSG00000119770",1.46800485675332,-1.18383315371255,3.79543792256489,-0.311909502372399,0.755109300678453,NA
"ENSMUSG00000113308",0.942521517110581,1.57366502059356,3.90198578775856,0.40329850137602,0.686728644074815,NA
"ENSMUSG00000113914",3.31940659035319,-0.989883981166565,1.24973125995689,-0.792077475281135,0.428315502992055,0.588390602337509
"ENSMUSG00000061724",17.018664502254,1.10830425689842,0.782114921798189,1.41706062115562,0.156465204439401,0.282504071497343
"ENSMUSG00000021306",819.295439950985,-2.73083875690953,0.218596366170736,-12.492608201806,8.19231885497568e-36,7.00955282028857e-34
"ENSMUSG00000094865",0.782105675977053,-1.22787692787487,3.43425989579741,-0.357537567083219,0.720689407712971,NA
"ENSMUSG00000005397",972.276169147949,-2.97534972098682,0.45139926703591,-6.5913924506885,4.35720409386954e-11,6.63188531693226e-10
"ENSMUSG00000114068",1.2596142102221,0,3.99026516071988,0,1,NA
"ENSMUSG00000019726",4449.99445237816,-0.431960844614318,0.19612094107757,-2.20252280170055,0.0276284002860017,0.0708006489026262
"ENSMUSG00000021303",14.749953896873,-3.01345204377115,0.955395232711509,-3.15414180497706,0.00160970848271553,0.0061641703855596
"ENSMUSG00000113258",43.4609080737525,1.94915376433202,0.52035736983097,3.74579832503415,0.000179821012377805,0.00087832495282733
"ENSMUSG00000021684",35.8900709784853,4.74156628605243,0.847322514573421,5.59594039400633,2.19429086206685e-08,2.33268832713767e-07
"ENSMUSG00000041995",242.238821280717,-0.343210310674099,0.277263226011531,-1.2378500950567,0.215771649575255,0.358823389717468
"ENSMUSG00000077380",2.17958337061483,0.976218918731166,2.11824328198397,0.460862511418814,0.644897249427344,0.772484834745703
"ENSMUSG00000021681",1113.9977112216,0.390219747149611,0.117614603426019,3.31778313051971,0.000907349041091773,0.00370057846252623
"ENSMUSG00000039242",527.422310903318,0.827758049577533,0.318953274784473,2.59523295422151,0.00945268269065315,0.0285247375536462
"ENSMUSG00000021678",204.388683388159,-0.708506086360779,0.340451688010829,-2.08107673220948,0.0374268832022621,0.0908375116586372
"ENSMUSG00000048376",1013.47188123812,0.33598333043191,0.206397991230012,1.62784205616365,0.103558380386521,0.206179656579515
"ENSMUSG00000039233",1033.87707805853,-0.325812215795744,0.106580050069182,-3.05697187779756,0.00223585251514534,0.00820001156097805
"ENSMUSG00000021676",2434.49311556611,0.0045449621656448,0.164251120591922,0.0276708137470589,0.977924702042349,1
"ENSMUSG00000113631",6.31842201706219,-0.429100417145672,1.05004604136514,-0.408649145124921,0.682797159303037,0.801977483295778
"ENSMUSG00000021675",4082.12547382525,-1.75474474552506,0.349614438487799,-5.01908546201618,5.19180503699155e-07,4.37389605885627e-06
"ENSMUSG00000118445",3.11631165883484,-0.111736771532237,1.42704749644753,-0.0782992660092906,0.937590001311767,0.976421807637755
"ENSMUSG00000021302",1277.26496689314,-0.360083214708964,0.132187302622694,-2.72403784300494,0.0064489116693866,0.0205714021174142
"ENSMUSG00000051111",69.4069913175385,-0.188670413245555,0.486341916604496,-0.38793780014439,0.69806206397295,0.813355022952454
"ENSMUSG00000113743",16.6871373199993,1.79854454124554,0.549784810086124,3.27136091839969,0.00107031219833795,0.00428995334929142
"ENSMUSG00000021546",9995.46017195656,0.0580251669791278,0.105220422419828,0.551462973106192,0.581316342252183,0.722525840097765
"ENSMUSG00000065434",24.2165729908504,-0.861282056108752,0.598331779470463,-1.4394723557405,0.150016736865748,0.273324394073624
"ENSMUSG00000035367",439.400638152233,0.149682303269832,0.205047646616193,0.729987911297547,0.465397573912042,0.622027825369666
"ENSMUSG00000021553",5.96412864448451,-6.37878660453436,1.79816347096351,-3.54738971597305,0.000389068603476206,0.00174032102502463
