"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000016128",61.4238657879133,-6.07299558521575,0.779339486822075,-7.79249054860508,6.5701086930554e-15,2.97198619733793e-13
"ENSMUSG00000027863",3686.55398291964,-1.64473599261486,0.211109548284403,-7.7909123769196,6.65270396283582e-15,2.99807716976862e-13
"ENSMUSG00000042985",348.821576514812,-5.27644633505078,0.679058136518286,-7.77024241562666,7.83360600628954e-15,3.50400982418881e-13
"ENSMUSG00000030409",555.072561728796,-3.28177803523808,0.423005206865408,-7.75824500969387,8.61126708740623e-15,3.83759523071168e-13
"ENSMUSG00000120754",1716.56355759527,-2.05680223165817,0.265314696467279,-7.75231172281417,9.02345480282201e-15,4.01385286192073e-13
"ENSMUSG00000042978",2209.27207394344,-1.54221244163627,0.198996155554713,-7.7499609846093,9.19207868188542e-15,4.07380061656671e-13
"ENSMUSG00000039137",226.849577892976,-2.17247683840782,0.281069329902709,-7.72932727722306,1.08116391616924e-14,4.74784847492935e-13
"ENSMUSG00000022043",1213.32549691908,-1.02859935953786,0.133160862159952,-7.72448708166452,1.12304629133353e-14,4.92278852476163e-13
"ENSMUSG00000021830",1000.4935095382,-1.82657542335305,0.23674483436721,-7.7153760428829,1.20626046454994e-14,5.2683589980752e-13
"ENSMUSG00000009621",919.646765217893,-1.75054170809046,0.227372151888015,-7.69901544034572,1.37118603016024e-14,5.96701479490166e-13
"ENSMUSG00000137183",73.6417194014966,-4.00046420334117,0.519761041959712,-7.69673730885598,1.39584443458581e-14,6.06335673615657e-13
"ENSMUSG00000026608",662.148849731139,-1.24216031801662,0.161458368664762,-7.69337835064921,1.43299952119846e-14,6.16553803837692e-13
"ENSMUSG00000035208",2065.0094111938,-1.40576061387494,0.18272353191957,-7.69337478926207,1.43303942727237e-14,6.16553803837692e-13
"ENSMUSG00000076617",39286.6207101645,-2.65618042492381,0.345262366528929,-7.69322313238924,1.43473978869357e-14,6.16553803837692e-13
"ENSMUSG00000030766",2940.49280310992,-1.35214215522983,0.175902744849186,-7.6868735413374,1.50774029000735e-14,6.45618684680192e-13
"ENSMUSG00000074227",462.795788297878,-1.81470981920242,0.236166319556853,-7.68403311110397,1.54156794238847e-14,6.56888710479359e-13
"ENSMUSG00000039783",590.764214978965,-3.50125234260687,0.455970349220162,-7.67868425785799,1.60730847467636e-14,6.82184804992711e-13
"ENSMUSG00000021338",330.872985309196,-2.08365918335416,0.272291043932372,-7.6523236066173,1.97379759358541e-14,8.31524777699551e-13
"ENSMUSG00000058254",297.405394866031,-4.09393759438407,0.535884177090756,-7.63959409402516,2.17907610018338e-14,9.11990719146312e-13
"ENSMUSG00000043263",5987.65512541712,-1.81835346716507,0.2386729616292,-7.61859849876939,2.56444763237661e-14,1.06770644071182e-12
"ENSMUSG00000105547",2534.88876524758,-3.84449210542563,0.504712997258809,-7.61718466991298,2.59268285221339e-14,1.07759780377401e-12
"ENSMUSG00000040264",1590.22327749193,-3.44502143474404,0.453358422338217,-7.59889143996969,2.98678197714652e-14,1.23499842405552e-12
"ENSMUSG00000055538",1015.06833770069,-1.57196339866901,0.207161323559638,-7.58811235445924,3.24599402367897e-14,1.3330178528982e-12
"ENSMUSG00000032053",4696.90494855106,-2.70155090573959,0.356022980900674,-7.58813630205877,3.24539430982539e-14,1.3330178528982e-12
"ENSMUSG00000085417",179.495280757811,-4.89472949206623,0.645648106754835,-7.5811102686697,3.42610246546896e-14,1.39981588848065e-12
"ENSMUSG00000038352",1128.83270999166,-2.26995332597308,0.299518138071819,-7.57868401755621,3.4907752686706e-14,1.42141297530555e-12
"ENSMUSG00000026627",226.85141322988,-1.87188936971645,0.247161867058917,-7.57353629016826,3.63199188819268e-14,1.47641697279319e-12
"ENSMUSG00000026755",1808.06861707249,-1.09761263609219,0.145011784218429,-7.56912717133994,3.7574018846572e-14,1.52225381067804e-12
"ENSMUSG00000032122",416.582591488682,-3.02362873616438,0.400512261059696,-7.54940367659235,4.37255638543681e-14,1.75962490661433e-12
"ENSMUSG00000079465",102.760957001346,-9.55150011021911,1.26618855157439,-7.54350534787471,4.57504066285543e-14,1.8349725591936e-12
