"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000020490",313.62539739375,-7.53269069165518,0.558726069926413,-13.4819030238687,1.99883918486655e-41,1.59278360873554e-39
"ENSMUSG00000051811",1595.62051049933,-6.81698420645453,0.50624276442035,-13.4658402757815,2.48475326684842e-41,1.96696011074695e-39
"ENSMUSG00000125755",260.358664789285,-7.07509077391821,0.525492181727977,-13.4637412694765,2.55637505475795e-41,2.0170218259918e-39
"ENSMUSG00000100183",424.900875882925,-5.20363890347468,0.388035185346127,-13.4102243816705,5.26792016809841e-41,4.11599022224962e-39
"ENSMUSG00000057337",1701.77221466523,-6.39317543853758,0.477177692781667,-13.3978925151951,6.22045298515551e-41,4.84450488957176e-39
"ENSMUSG00000051839",49805.2307741216,-8.32322061689548,0.624875525690002,-13.3198057448398,1.77568917294463e-40,1.36961066420962e-38
"ENSMUSG00000021282",41640.972439877,-4.3089950026047,0.323591139253142,-13.316171179934,1.86425893451782e-40,1.4287704222666e-38
"ENSMUSG00000068105",961.32373499492,-4.94807895902594,0.372348832756658,-13.288826293326,2.68760901907693e-40,2.04029372378821e-38
"ENSMUSG00000050860",625.433487897534,-4.73511342877462,0.35648666110888,-13.2827225962556,2.91595870493451e-40,2.20668384384431e-38
"ENSMUSG00000035202",164978.879268602,-2.83055635932886,0.214174288396511,-13.2161352350965,7.08098595326694e-40,5.30853355032302e-38
"ENSMUSG00000022661",379.62585255038,-2.90620137628939,0.220241797085844,-13.1955033728527,9.3130692446077e-40,6.96021774445604e-38
"ENSMUSG00000101028",245.522810282907,-7.05366756724078,0.534801621890561,-13.1893159603847,1.01098415546892e-39,7.53230145552929e-38
"ENSMUSG00000040859",14555.4537813279,-4.0813275485502,0.309940623193126,-13.1680949289668,1.33934703959346e-39,9.91734969471279e-38
"ENSMUSG00000075265",218.834800284572,-6.59319905720281,0.503095271211433,-13.1052693882943,3.07169628665364e-39,2.26749604718773e-37
"ENSMUSG00000086324",12336.501891873,-3.25997128725069,0.249409623917576,-13.0707517859377,4.83849685965605e-39,3.54995204047631e-37
