"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000048120",2861.19959449957,1.62115389502434,0.135102413123136,11.9994444033119,3.57689438127938e-33,2.06421974305727e-31
"ENSMUSG00000024644",3831.84351901236,2.3562787881204,0.196409673538181,11.9967552802961,3.69499949309915e-33,2.12727662204381e-31
"ENSMUSG00000026536",1220.72594756277,3.95503297918691,0.329807306244242,11.9919507673307,3.91573331891521e-33,2.24897666634116e-31
"ENSMUSG00000026770",1684.49685807804,3.29827209559889,0.275106844014678,11.9890586779546,4.05486821380533e-33,2.32334294202918e-31
"ENSMUSG00000007458",5232.71782385584,1.21556775737933,0.101707870846568,11.9515603587168,6.37175546818465e-33,3.58262372294074e-31
"ENSMUSG00000033508",5652.89107988606,5.00894245722842,0.419935735300015,11.9278785684907,8.47046575104239e-33,4.74050600694966e-31
"ENSMUSG00000020261",1718.69481448461,1.69361722546085,0.142026370214418,11.9246673903162,8.80349213253577e-33,4.91545332179752e-31
"ENSMUSG00000047810",4581.43665327344,2.23712723124036,0.187628035545467,11.9232033994101,8.95960478492066e-33,4.97951245148073e-31
"ENSMUSG00000056054",103113.882955945,3.40589279155005,0.285788055867714,11.9175477127938,9.58895606756452e-33,5.31700985635807e-31
"ENSMUSG00000000157",678.434043399127,6.09210650794367,0.511909853383455,11.9007408583329,1.1730113094874e-32,6.45961491139913e-31
"ENSMUSG00000030064",1596.14291758474,1.98775085391224,0.167235626825886,11.885929401764,1.40068327248153e-32,7.64341110028755e-31
"ENSMUSG00000035311",2539.1514095226,1.74890597891255,0.147140158658168,11.8859867684087,1.39972186832979e-32,7.64341110028755e-31
"ENSMUSG00000073489",4733.74061758868,3.40287574877553,0.286650876782063,11.871150672819,1.67152604020681e-32,9.08019732676677e-31
"ENSMUSG00000006589",1698.24129769635,1.61027893203805,0.135736817787578,11.8632435788944,1.83717525287196e-32,9.95757262620807e-31
"ENSMUSG00000040033",3929.04626269416,1.62222127516109,0.136766273521184,11.8612669146814,1.88107090529031e-32,1.01725778282722e-30
"ENSMUSG00000023456",5590.01716102294,1.68006212396258,0.141771042097585,11.8505309624948,2.1383162008572e-32,1.1537798065836e-30
"ENSMUSG00000037902",10247.1252123487,1.4998734188638,0.12676293625792,11.8321132591317,2.66350412994316e-32,1.43074167158666e-30
"ENSMUSG00000068245",576.264051594939,2.51938136619287,0.213244329086885,11.814529263127,3.28383027297615e-32,1.75611945598158e-30
"ENSMUSG00000071552",914.051179099624,5.0651592872009,0.430087199797535,11.7770519317602,5.12545002970205e-32,2.72282461290905e-30
"ENSMUSG00000024732",832.221273229194,2.59819391824271,0.22148558025909,11.730758793432,8.86602875382452e-32,4.66873045866055e-30
"ENSMUSG00000038366",7753.54809163422,1.24688781970469,0.106507500763817,11.707042328124,1.17300415400882e-31,6.12328524213064e-30
"ENSMUSG00000031825",1522.32024637888,3.84161917986797,0.328484693290437,11.6949716633259,1.35232331799188e-31,7.04408239122825e-30
"ENSMUSG00000027639",33813.1335418261,1.73248484071108,0.14840402264742,11.6741097027211,1.72866028129299e-31,8.92708362002483e-30
"ENSMUSG00000027035",5264.74821933716,2.76740683048252,0.237461153088747,11.6541455075317,2.18561866701482e-31,1.1262722317283e-29
"ENSMUSG00000022479",358.246639398454,3.73132026393033,0.320233657192417,11.6518678787355,2.24483681628247e-31,1.15431619623585e-29
"ENSMUSG00000058715",17482.0534806908,1.65531379251821,0.142253250138219,11.6363864509939,2.69180283219103e-31,1.3753340797596e-29
"ENSMUSG00000001750",5337.91231532443,1.87961656198433,0.161619538120281,11.6298845043442,2.9049034061228e-31,1.4810699251768e-29
"ENSMUSG00000031441",5038.32101658034,2.57753080079427,0.222298169428023,11.5949258935704,4.37243940399449e-31,2.21521587909742e-29
"ENSMUSG00000053338",1716.45925127587,3.72178674430134,0.322762207537662,11.5310487330431,9.20159144841299e-31,4.59411407066512e-29
"ENSMUSG00000024640",847.897249067323,2.0511715269818,0.178261898588609,11.506505558518,1.22335668043062e-30,6.02046595389832e-29
"ENSMUSG00000006345",1493.74786178572,3.0952978773736,0.26908025986957,11.503251404893,1.27037969609383e-30,6.2391198747955e-29
"ENSMUSG00000000204",10578.4029988987,3.1883619245768,0.27785786791843,11.4747944640272,1.76596798834601e-30,8.62028795934011e-29
"ENSMUSG00000027566",2542.66973506222,1.15606569721483,0.100827194759224,11.4658123730956,1.95912487691755e-30,9.52451316424663e-29
"ENSMUSG00000048234",2127.1265871225,2.30474997461689,0.201495953963795,11.4381948087703,2.69433244708367e-30,1.29678220678137e-28
"ENSMUSG00000000957",1683.24658707964,4.38342088997219,0.383586025784297,11.4274780500923,3.0483393464322e-30,1.46423725293195e-28
"ENSMUSG00000029401",970.099512086318,1.77271607693762,0.155139674885443,11.4265811002029,3.07998206439712e-30,1.47648940995452e-28
"ENSMUSG00000035725",2084.25390071639,1.31020970773142,0.115280912644782,11.3653655030352,6.22035558836681e-30,2.95835686233295e-28
"ENSMUSG00000020108",1228.9213689614,1.84377831228563,0.162259711732427,11.3631307032401,6.38159209556969e-30,3.02905352623047e-28
"ENSMUSG00000046207",1118.5152455523,2.6359272491102,0.232165276122177,11.3536670648501,7.11162047323491e-30,3.35570875859604e-28
